EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY
89158,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1025.00,09/02/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89182,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,475.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
79989,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1625.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
89196,2008,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,2475.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89191,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1313.00,08/18/2016 12:00:01 AM,MURPHYS AUCTION
79995,2007,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,1675.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
33423,2003,FORD,E250,CARGO VAN,SFD,6751.00,10/11/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
43418,2004,FORD,E350,CARGO VAN,DPR,6200.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
33728,2003,FORD,EXPEDITION,FULLSIZE SUV - 4X4,SFD,7000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
64576,2006,FORD,F250,PICKUP - SERVICE BODY,SPU,8100.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
64597,2006,FORD,F250,PICKUP - 4X4,SPU,4800.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
64678,2006,FORD,F250,PICKUP - 4X4,SPU,9905.00,04/12/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
94558,2009,FORD,F250,PICKUP,SPU,12001.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
63583,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,12700.00,04/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
33320,2003,FORD,F250,PICKUP,DPR,4100.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
33248,2003,FORD,F250,PICKUP,DPR,5600.00,07/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43790,2004,FORD,F250,PICKUP,DPR,8000.00,11/12/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33708,2003,FORD,F250,PICKUP - CREW CAB,DPR,3700.00,06/27/2013 12:00:01 AM,MURPHYS AUCTION
14575,2001,FORD,F250,PICKUP,DPR,3100.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
14572,2001,FORD,F250,PICKUP,SPU,7600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
13338,2001,FORD,F250,PICKUP,DPR,2400.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
94571,2009,FORD,F350,PICKUP - DUMP BODY - 4X4,SPU,15100.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
82456,2001,FORD,F350,PICKUP - DUMPING FLATBED - 4X4,DPR,11550.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
24652,2002,FORD,F350,PICKUP - SERVICE BODY,SPU,12700.00,03/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
24617,2002,FORD,F350,PICKUP - SERVICE BODY,SPU,14600.00,05/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
33712,2003,FORD,F350,PICKUP - FLATBED - CRANE,SDOT,11976.00,06/26/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
53558,2005,FORD,F350,PICKUP,SPU,11410.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43951,2004,FORD,F350,PICKUP - CREW CAB,DPR,5453.50,06/10/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
26555,2002,FORD,F550,TRUCK - DUMPING FLATBED - CRANE,SPU,21000.00,10/17/2014 12:00:01 AM,MURPHYS AUCTION
43685,2004,FORD,F550,TRUCK - DUMP - SANDER - PLOW - CLASS 5,SDOT,19400.00,06/11/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
43649,2004,FORD,F550,TRUCK FLATBED PLOW SANDER,SDOT,11250.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
51665,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,3819.99,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
51261,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,4860.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
61127,2006,FORD,FOCUS,SUBCOMPACT SEDAN,SPU,6250.00,05/17/2013 12:00:01 AM,MURPHYS AUCTION
53614,2005,FORD,RANGER,COMPACT PICKUP,SDOT,7150.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
73584,2007,FORD,RANGER,COMPACT PICKUP,SPU,7351.00,03/15/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
73880,2007,FORD,RANGER,COMPACT PICKUP - FLATBED,DPR,1780.00,10/12/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
EG5454,2002,FREIGHTLINER,MT45,VAN WALK IN,SPU,9873.00,02/05/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
43972,2004,FREIGHTLINER,SPRINTER P2500SHC,PASSENGER VAN - WHEELCHAIR LIFT,DPR,12105.56,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
13177,2001,GMC,SAFARI,PASSENGER MINIVAN,SPD,4600.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
13374,2001,GMC,SONOMA,COMPACT PICKUP,DPR,3400.00,05/17/2013 12:00:01 AM,MURPHYS AUCTION
23562,2002,GMC,SONOMA,COMPACT PICKUP,SPU,8606.00,04/24/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23718,2002,GMC,SONOMA,COMPACT PICKUP,SDOT,4900.00,01/29/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
973147,1997,GMC,W4S042,CUTAWAY VAN,SPD,8950.00,06/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
30988,2010,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5700.00,07/22/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87618,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5450.00,06/29/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
97635,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,6800.00,01/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97633,2009,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7100.00,05/20/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
87613,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,7150.00,03/20/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
87603,2008,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE,SPD,5045.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
155996,1996,JOHN DEERE,1200A,BALLFIELD GROOMER,DPR,1275.00,07/03/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
25502,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,57000.00,06/23/2017 12:00:01 AM,MURPHYS AUCTION
98147,2009,JOHN DEERE,GATOR,UTILITY VEHICLE 4 WHEEL,DPR,7700.00,11/30/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
5313,1991,SPARTAN,PUMPER,FIRE PUMPER,SFD,6701.00,07/08/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
76452,2007,JOHN DEERE,ZTRAK M665,"MOWER - 72"" ROTARY",SPU,3750.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
996548,1999,KENWORTH,T800B,TRUCK - 12 YD DUMP - CLASS 8,SPU,50000.00,06/27/2013 12:00:01 AM,MURPHYS AUCTION
33723,2003,PETERBILT,330,TRUCK - SERVICE BODY - CLASS 7,SPU,32500.00,10/17/2014 12:00:01 AM,MURPHYS AUCTION
25588,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,15700.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
P1744,2001,TRAILMAX,T-10-UT,TRAILER,DPR,2476.00,05/27/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
30906,2010,PETERBILT,320,TRUCK - PRESSURE DIGGER,SDOT,125900.01,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
45724,2004,PETERBILT,320,TRUCK - EDUCTOR - VAC CON,SPU,55000.00,08/08/2014 12:00:01 AM,MURPHYS AUCTION
5337,1994,SIMON,94127-94,FIRE AERIAL - TRACTOR DRAWN,SFD,11100.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51571,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,6600.00,03/01/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31070,2003,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,6200.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
41278,2004,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,8100.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
62917,2006,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,5800.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
21536,2002,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,4850.00,10/15/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
51645,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,6100.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
52086,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,6000.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
41272,2004,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,6010.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
11714,2001,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,FAS,4444.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
15953,2001,TRAILMAX,TD-54-T,TRAILER - TILT DECK - 54480 LB GVWR,DPR,19901.00,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
45674,2004,AMERICAN TRUCK BODIES,TRIPLE AXLE PUP DUMP,TRAILER - PUP DUMP,SDOT,13469.00,12/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
80442,1981,GMC,T80204,BUS,SPD,500.00,10/17/2014 12:00:01 AM,MURPHYS AUCTION
87213,2008,BRUSH BANDIT,95XP,CHIPPER - 9 IN,SDOT,13600.00,09/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
63559,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,6900.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
74716,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,12250.00,09/27/2013 12:00:01 AM,MURPHYS AUCTION
73764,2007,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,9750.00,05/11/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
53771,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,6300.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53760,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,7229.00,04/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
51411,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SPU,5678.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
51409,2005,JEEP,LIBERTY,COMPACT SUV,SPU,6100.00,01/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
58344,2005,JEEP,LIBERTY,COMPACT SUV,SPD,3550.00,02/25/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
43464,2004,JEEP,LIBERTY,COMPACT SUV - 4X4,SPU,6357.50,12/24/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
41923,2004,TORO,WORKMAN 4200,UTILITY VEHICLE 4 WHEEL,DPR,7100.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
53427,2005,CHEVROLET,TAHOE,SUV FULLSIZE,SDOT,4765.67,10/21/2016 12:00:01 AM,MURPHYS AUCTION
62530,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,4339.99,06/06/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
58174,2005,KUBOTA,L39 4X4,TRACTOR,DPR,18600.00,11/25/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
63793,2006,FORD,F150,PICKUP,DPR,6850.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
58141,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,5350.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
58033,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,4350.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
83004,2008,CHEVROLET,UPLANDER,PASSENGER MINIVAN,FAS,8500.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
79934,2007,DODGE,CHARGER,PATROL CAR - TRAFFIC,SPD,2850.00,07/01/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
79931,2007,DODGE,CHARGER,PATROL CAR - TRAFFIC,SPD,3500.00,12/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
69872,2006,DODGE,CHARGER,FULLSIZE SEDAN,SPD,4000.00,01/07/2016 12:00:01 AM,OTHER
69872,2006,DODGE,CHARGER,FULLSIZE SEDAN,SPD,4000.00,01/07/2016 12:00:01 AM,OTHER SURPLUS METHOD
87142,2008,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,51100.00,08/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
77148,2007,CASE,590M,BACKHOE LOADER - 19500 LB - BREAKER  4X4,SDOT,29500.00,08/13/2015 12:00:01 AM,MURPHYS AUCTION
76532,2007,JOHN DEERE,110 TRACTOR/LOADER/BACKHOE,TRACTOR - LOADER - BACKHOE,SPU,29000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
68175,2006,KUBOTA,L39-TL,TRACTOR - LOADER - 4X4,DPR,15000.00,03/03/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
23664,2002,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,9456.00,07/31/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23624,2002,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,7150.00,10/08/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
14709,2001,FORD,F450,PICKUP - SIDE DUMP - CLASS 4,SPU,16110.00,01/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
78295,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,900.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
78286,2007,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2600.00,12/31/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
58279,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2301.00,04/26/2016 12:00:01 AM,MURPHYS AUCTION
38269,2003,GO-4,INTERCEPTOR II,PEO SCOOTER TRAINING,SPD,2000.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
58276,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,460.00,05/11/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
98244,2009,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,1500.00,06/29/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
78048,2007,JOHN DEERE,2500E HYBRID DIESEL,MOWER - HYBRID GREENS,DPR,4050.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
97412,2009,SEGWAY,I2,ELECTRIC PERSONAL MOBILITY DEVICE,FAS,3250.00,06/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
30992,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,1725.00,03/30/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
30990,2010,SEGWAY,I2,PERSONAL MOBILITY DEVICE ELECTRIC,FAS,2300.00,01/06/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
77306,2007,SEGWAY,I2,ELECTRIC PERSONAL MOBILITY DEVICE,FAS,1000.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
77300,2007,SEGWAY,I2,ELECTRIC PERSONAL MOBILITY DEVICE,SPD,1725.00,02/17/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
30869,2009,JOHN DEERE,850D XUV,UTILITY VEHICLE 4 WHEEL,DPR,9250.00,12/08/2016 12:00:01 AM,MURPHYS AUCTION
8120678,1988,BOWIE,HYDRO MULCHER,HYDRO MULCHER - TOWED,DPR,2849.00,11/12/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
32447,2005,BEARCAT,CHIPPER,CHIPPER,DPR,1250.00,05/29/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
17222,2001,CATERPILLAR,CB-224D,ROLLER - 3 TON DOUBLE DRUM,SDOT,11200.00,12/19/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
80608,1996,FORD,UNKNOWN,BUS,SPD,250.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
03007,2000,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,5000.00,10/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
13001,2001,CHEVROLET,BLAZER,SUV MIDSIZE 4X4,DOIT,5279.00,01/29/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
23307,2002,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,8600.00,03/28/2013 12:00:01 AM,MURPHYS AUCTION
53030,2005,CHEVROLET,EXPRESS,VAN PASSENGER,FAS,11201.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
23028,2002,CHEVROLET,EXPRESS,CARGO VAN - ELECTRICIAN,FAS,6601.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
43419,2004,CHEVROLET,EXPRESS,CARGO VAN,DPR,8500.00,10/14/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53878,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,11100.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
53893,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,13375.00,09/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
61732,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SDOT,4000.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
61730,2006,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,760.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
51723,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,1525.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
41708,2004,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,2455.00,12/03/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
03872,2000,CHEVROLET,WORK HORSE,WALKIN VAN - CLASS 4,DPR,9600.00,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
P0603,2006,MANNS,TRAILER,TRAILER - WATER TANK - 3500 LB GVWR,DPR,2385.00,07/27/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
S2556,1998,WESTERN,TRAILER,TRAILER - 7000 LB DUMP,SPU,3000.00,11/08/2013 12:00:01 AM,MURPHYS AUCTION
S1912,1991,DITCHWITCH,TRAILER,TRAILER - PUMP - 6900 LB GVWR,SPU,4435.00,03/15/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
P163049,1997,TAYLOR DUNN,SCOOTER,ELECTRIC SCOOTER,DPR,813.80,02/01/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
53608,2005,DODGE,CARAVAN,CARGO MINIVAN,SPU,2600.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
53761,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SFD,4450.00,11/04/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
21235,2002,DODGE,NEON,SEDAN SUBCOMPACT,HEALTH,3500.00,02/06/2013 12:00:01 AM,MURPHYS AUCTION
11213,2001,PLYMOUTH,NEON,SUBCOMPACT SEDAN,SFD,2125.66,03/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
31496,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,1925.00,09/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
99240,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,2675.00,12/09/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99233,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1825.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
99230,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1753.00,08/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
99225,2009,FORD,CROWN VICTORIA,PATROL CAR,SPD,1500.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
79968,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1500.00,01/28/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31544,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,2600.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
89131,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,3550.00,04/19/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89113,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1000.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
89141,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2750.00,05/15/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89135,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,4050.00,07/27/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
79951,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1925.00,10/11/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
49776,2004,FORD,CROWN VICTORIA,PATROL CAR - K9 TRAINING,SPD,1825.00,05/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
79960,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1925.00,07/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
31480,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2160.00,07/07/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31473,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,2357.00,11/18/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
31471,2010,FORD,CROWN VICTORIA,PATROL CAR,SPD,210.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
79975,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1432.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89159,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2025.00,09/16/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89163,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2300.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
89181,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2025.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
89180,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2025.00,02/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89175,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1575.00,10/21/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
89154,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,1000.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
89195,2008,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,2005.00,03/13/2017 12:00:01 AM,MURPHYS AUCTION
69896,2006,FORD,CROWN VICTORIA,PATROL CAR,SPD,1450.00,02/25/2015 12:00:01 AM,MURPHYS AUCTION
79983,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,700.00,01/08/2015 12:00:01 AM,MURPHYS AUCTION
79982,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,155.00,06/25/2014 12:00:01 AM,MURPHYS AUCTION
79994,2007,FORD,CROWN VICTORIA,PATROL CAR - K9,SPD,1600.00,03/23/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
89183,2008,FORD,CROWN VICTORIA,PATROL CAR,SPD,2150.00,04/22/2015 12:00:01 AM,MURPHYS AUCTION
31580,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3550.00,01/05/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
31579,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3039.00,07/27/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
31572,2011,FORD,CROWN VICTORIA,PATROL CAR,SPD,3050.00,01/05/2017 12:00:01 AM,BIDADOO ONLINE AUCTION
43231,2004,FORD,E250,CARGO VAN,SPL,11100.00,11/12/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
43694,2004,FORD,E250,CARGO VAN,SPU,5950.00,10/29/2015 12:00:01 AM,MURPHYS AUCTION
43414,2004,FORD,E250,CARGO VAN,DPR,7801.00,09/21/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
43411,2004,FORD,E250,CARGO VAN,DPR,6652.00,08/03/2016 12:00:01 AM,BIDADOO ONLINE AUCTION
43410,2004,FORD,E250,CARGO VAN,DPR,9955.00,08/26/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
86351,1996,FORD,E350,CUTAWAY VAN,SPD,225.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
45367,2004,FORD,E450,MEDIC AID VAN - 2ND  REMOUNT - A/M-86,SFD,6253.51,03/12/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
65321,2006,FORD,E450,MEDIC AID VAN - NEW BODY,SFD,3600.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
03301,2000,FORD,F250,PICKUP,DPR,4300.00,05/06/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
13781,2001,FORD,F250,TRUCK SERVICE BODY,SFD,6405.00,10/02/2014 12:00:01 AM,BIDADOO ONLINE AUCTION
23310,2002,FORD,F250,PICKUP,DPR,9322.00,05/21/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
82464,2001,FORD,F250,PICKUP,DPR,3500.00,02/14/2013 12:00:01 AM,MURPHYS AUCTION
23974,2002,FORD,F250,PICKUP - CREW CAB,DPR,6600.00,03/20/2013 12:00:01 AM,BIDADOO ONLINE AUCTION
23062,2002,FORD,F250,PICKUP - CREW CAB,DPR,3600.00,10/23/2014 12:00:01 AM,MURPHYS AUCTION
33324,2003,FORD,F250,PICKUP,DPR,2550.00,06/24/2015 12:00:01 AM,MURPHYS AUCTION
43958,2004,FORD,F250,PICKUP,DPR,14669.00,02/22/2016 12:00:01 AM,MURPHYS AUCTION
83963,2008,FORD,F250,PICKUP - CREW CAB,DPR,10250.00,10/21/2016 12:00:01 AM,MURPHYS AUCTION
14659,2001,FORD,F250,PICKUP - FLATBED - 4X4,SPU,8200.00,01/07/2015 12:00:01 AM,BIDADOO ONLINE AUCTION
03811,2000,FORD,F250,PICKUP - CREW CAB,DPR,4750.05,08/13/2015 12:00:01 AM,MURPHYS AUCTION
